"metabolite","estimate","std_err","wald_p","log_wald_p"
"dimethylglycine",-0.00151793405519017,0.182477427486864,0.993362893175672,0.00289206700038303
"c3_malonyl_carnitine",0.0455681375544204,0.182534193796375,0.802864485091288,0.0953577527832106
"acetyl_glutamate",0.243143968509844,0.178989894910917,0.1743295383116,0.758629020010727
"fad",0.0443793800563169,0.17550631090513,0.800372639005789,0.096707766277593
"acetyl_glutamine",0.098690261255263,0.175557263723346,0.574010931603097,0.241079836714054
"proline",-0.0655032881326929,0.176539087486186,0.710606789370772,0.148370647434678
"glutathione__gsh_",-0.137310045343463,0.172559077192583,0.426190296910237,0.370396442107296
"aspartic_acid__aspartate_",-0.0354800672181534,0.173929214860944,0.838360205140528,0.0765693447425686
"acetyl_neuraminic_acid",0.230873088691011,0.18011156635154,0.199900963970269,0.69918511160495
"acetyl_lysine__epsilon_",0.123064251353346,0.174940946172042,0.481768081445439,0.317161976673306
"threonine",-0.0146583501226459,0.172154030060832,0.932144751978351,0.0305166411824305
"X_3_aminoisobutyric_acid_baiba",0.0978669092795439,0.171768962486717,0.568841179155899,0.245008971995516
"alanine",0.418945184926423,0.17433072151756,0.016253929113675,1.78904163861585
"sarcosine",0.447051180200042,0.174881588613208,0.0105789475868341,1.97555753456589
"trimethyamine_n_oxide__tmao_",-0.133887713586572,0.179994771306623,0.45697192337732,0.340110482417855
"creatinine",0.208029710750207,0.176769908273244,0.239259798650728,0.621130267081735
"acetyl_alanine",0.190284463507509,0.184394705751896,0.302099741107099,0.519849646907476
"creatine",0.132674662367281,0.181460293360475,0.464687641442922,0.332838877606165
"X_5_aminolevulinic_acid",0.168170365725735,0.183703753633712,0.359958969218318,0.443747000503907
"methyl_histidine",-0.275753955789581,0.174069594748751,0.113157487699389,0.946316703229929
"asparagine",0.0716053477703306,0.173437087431349,0.67970871632981,0.167677160812375
"carnitine",-0.153875515305542,0.173291316466849,0.374563019522648,0.426475102588239
"glutamine_unc",-0.0277072238256187,0.173027436160116,0.872777119478537,0.0590966476333546
"glutamine",0.251417977714531,0.173944798078455,0.148348522358073,0.828716775163998
"serine",0.0866304192124885,0.170722680487286,0.6118506362983,0.21335458397944
"beta_alanine",0.038535711069485,0.171725032426746,0.822443289735352,0.0848940384285772
"glycine",0.0490723663989232,0.174821580028933,0.77894073302799,0.108495585072092
"X_5_adenosyl_homocysteine__sah_",0.0101663969953354,0.173959403111978,0.953397194654113,0.0207261303070583
"histidine",-0.153159449864567,0.173751185328212,0.378054166523917,0.422445971228598
"cystine",0.0878077134815234,0.178093874217985,0.621983095487,0.206221418583265
"citicholine",0.0372833809968397,0.173739548044912,0.830084247349702,0.0808778277416185
"guanosine_monophosphate__gmp_",0.254509808275004,0.175403188388524,0.146780206412056,0.833332505902272
"citidine_monophosphate__cmp_",-0.181704073206783,0.17658427517807,0.303482724383089,0.517866025902186
"a_glycerophosphocholine",-0.215323598049886,0.170269852102131,0.206014030413432,0.686103201360764
"glutathione_disulfide__gssg_",0.047581070544322,0.17365320613291,0.784084214236018,0.105637289593834
"anserine",-0.10269726244105,0.176686686255562,0.561079120769256,0.250975892236507
"cystathione",-0.185036954641006,0.174442596568673,0.288811425550708,0.539385629816135
"phosphoethanolamine",0.336174762674269,0.175630579139865,0.0556071823144644,1.25486911061061
"phosphocholine",0.0458881605539334,0.170397246075064,0.787698009474755,0.103640251998275
"choline",-0.0603976659531594,0.178355093235943,0.734883069574264,0.133781757893411
"acetyl_lysine__alpha_",-0.17129210007829,0.176210267576093,0.331006168776801,0.480163912445549
"adenosyl_methyonine__sam_",0.0813126925375177,0.170144565879417,0.632718852526911,0.198789225084983
"ornithine",-0.226027728107112,0.172362167408158,0.189738367782857,0.721844839741146
"citrulline",-0.0997131943825616,0.172757647810178,0.563814209623936,0.248863982945616
"monomethylarginine__nmma_",-0.316252418752021,0.176502629354427,0.0731695415507505,1.13566966606273
"arginine",0.0993793441593809,0.173421259878731,0.566609703284077,0.246715992387683
"glutamic_acid__glutamate_",0.0750665015821941,0.176371595754337,0.670387975077332,0.173673784360473
"lysine",0.0249465083493121,0.175992705326653,0.887279533351634,0.0519395361244294
"adma_sdma",-0.0153327509573937,0.176785359235281,0.930885424901055,0.0311037694970086
"X_1_5_ag___1_deoxyglucose",-0.480898993663542,0.188133929329539,0.0105836756234539,1.97536347920442
"X_2_aminoadipic_acid__aaa_",-0.00125203078935689,0.173721624856001,0.994249608307738,0.00250457143559165
