"metabolite","estimate","std_err","wald_p","log_wald_p"
"anserine",-0.191019713694808,0.106630305666607,0.0732258443664145,1.13533561177255
"cystathione",-0.0685575757034905,0.103170038458657,0.506363619320657,0.295537504601801
"phosphoethanolamine",0.157602017632612,0.10163443173812,0.120979481963559,0.917288279481913
"phosphocholine",-0.0785684198822493,0.101672017775963,0.439662384198165,0.356880689335913
"choline",-0.199735346815213,0.104822264287854,0.0567194162485825,1.24626824752393
"acetyl_lysine__alpha_",-0.128069392384043,0.103077007272345,0.214065695408177,0.669452923964854
"adenosyl_methyonine__sam_",-0.0997718565945167,0.102480490058029,0.33027044721695,0.481130285481491
"ornithine",-0.0404405963409358,0.102034782004528,0.691853276566747,0.159985997933014
"citrulline",0.0253742130541871,0.102086996126172,0.803705174560678,0.0949032355094883
"monomethylarginine__nmma_",-0.243532838656227,0.103630151280024,0.0187724458999551,1.72647913858536
"arginine",0.0136646761273593,0.102774134273419,0.894226344394099,0.0485525397280493
"glutamic_acid__glutamate_",0.0078631862983762,0.102046157028766,0.938579637981813,0.0275288718239949
"lysine",-0.063581341266751,0.102084211215201,0.533394748246456,0.272951264646917
"adma_sdma",-0.142060611890887,0.104416743135148,0.173666807714156,0.760283178697749
"X_1_5_ag___1_deoxyglucose",-0.345605845738946,0.105200281687602,0.00101903539188833,2.99181073234795
"X_2_aminoadipic_acid__aaa_",-0.12572157535701,0.10382005056883,0.225912038789665,0.646060625030906
"X_2_deoxyuridine",-0.0258044795851812,0.103201727985324,0.802557018407796,0.0955241029726799
"X_2_hydroxybutyric_acid__ahb_",0.0485676660216831,0.101542564506503,0.632437695637122,0.198982252403178
"X_2_hydroxyglutaric_acid",0.0981825149133558,0.103365094874531,0.342182676599361,0.465741980907555
"X_2_ketoisovaleric_acid__kiv_",0.0556346891325356,0.102855077925482,0.588573981150484,0.230198940490792
"X_3_hydroxybutyric_acid__bhb_",-0.113218090276707,0.103825842736466,0.275509878006658,0.559862825534963
"s1p_",-0.135268543802484,0.103276403521971,0.190272970795636,0.720622900982717
"acetoacetic_acid",0.162753936750752,0.104301075239574,0.118659636056686,0.925696988029706
"aconitic_acid",0.113390288024371,0.105375745280967,0.281901851214838,0.549902072160504
"adp",0.156452553244102,0.102138055057252,0.125577885235044,0.901086834850567
"a_ketoglutaric_acid",0.117930601256453,0.104031470930175,0.256960251957205,0.590134050562488
"allantoin",0.0980787408033209,0.102973880217812,0.340862566931628,0.46742068978801
"amp",0.227497511939965,0.10207519552009,0.0258322261887762,1.58783816526144
"anthranilic_acid",0.0404096571426282,0.101510567318261,0.69056881651298,0.160793036647013
"arachidonoylglycerol_acetate",0.0639044270648119,0.103409440067207,0.536591956409027,0.270355841752333
"atp",0.16316887211652,0.102991601036396,0.113127059048054,0.946433503034743
"beta_isovaleric_acid",0.186940277118157,0.104214357542038,0.0728442350553942,1.1376048129084
"bilirubin",-0.118256995454375,0.103797210766998,0.254574701382573,0.594184756989727
"citric_acid_isocitric_acid",0.153778727391626,0.104260976509184,0.1402285649865,0.853163510246708
"cyclic_amp",0.032849154106964,0.104665727788023,0.753636306399837,0.122838187591377
"deoxycholic_acid",0.108671762541654,0.10247016840677,0.28890765440779,0.539240951672494
"d_gluconic_acid",0.192465027354307,0.104123041602053,0.0645389494241003,1.19017810839337
"fumaric_acid",0.122551232294554,0.102401591577349,0.231395911577666,0.635644318655424
"glucose",0.237110124000323,0.104807830910328,0.0236768903487457,1.6256753371291
"glyceric_acid",0.00153696596052089,0.104206512715243,0.988232242711257,0.00514098063973565
"glycerol_3_phosphate",0.0741162024279544,0.101847502136038,0.466786578841384,0.330881639385282
"glycochenodeoxycholic_acid",0.179386612919896,0.101895104416876,0.0783225993508324,1.10611290770913
"glycocholic_acid",0.19893313867334,0.102662937022659,0.0526560699327096,1.27855155826131
"hippuric_acid",-0.0418491206651632,0.104717456510057,0.68942284161248,0.161514331862327
"homogentisic_acid",-0.0492945334478338,0.102074973002738,0.629149149312068,0.201246386280183
"hydroxyphenylpyruvic_acid",-0.0342120184335395,0.10311317261747,0.740047111577687,0.130740632097462
"hypoxanthine",-0.0307885416267829,0.102880568956088,0.764737945292542,0.116487360154584
"indole_3_carboxylic_acid",0.113824865693501,0.105290864276272,0.279674125751332,0.55334771082978
"indole_3_lactic_acid",-0.153031863934424,0.105132283803107,0.145499777197299,0.837137671709398
"indole_3_propanoic_acid",-0.0163410401303617,0.103652574193742,0.874730991577636,0.0581254862187483
