"metabolite","estimate","std_err","wald_p","log_wald_p"
"betaine",0.0939152792181477,0.127280068146521,0.460597579402239,0.336678348731781
"methyl_cysteine",0.0941307479802231,0.127683646654014,0.460989477653444,0.33630898751534
"homocysteine",0.147517394965611,0.127960548115639,0.248978126850816,0.603838804732572
"folate",-0.239104039936229,0.127539691948474,0.0608282012581813,1.21589502580563
"c4_methylmalonyl_carnitine",-0.140509661574572,0.12703544713772,0.268697705926684,0.570736041447871
"valine",-0.0762999245259467,0.128508771971682,0.552690573214443,0.257517942756498
"taurine",-0.0735408987544846,0.125647533716629,0.558349239792792,0.253094070828885
"hydroxy_tyrosine",-0.0606337352254452,0.126085454563314,0.630591856278947,0.200251642208402
"leucine",-0.0923018959400239,0.135401679749362,0.49543534294529,0.305013015314544
"acetyl_carnitine",-0.017263294330647,0.127286260739554,0.892117149517819,0.0495781119372345
"dimethylglycine",-0.140269327313337,0.129156843667694,0.277461882077692,0.556796672146336
"c3_malonyl_carnitine",0.199053330571397,0.130784442267079,0.128010212130313,0.892755382735469
"acetyl_glutamate",-0.0165004390774042,0.129471445807517,0.898588503304835,0.0464391421454086
"fad",0.0876472862221714,0.128894313797694,0.496508622541921,0.304073204993655
"acetyl_glutamine",-0.125918455716802,0.127750966111778,0.32430214204224,0.489050182766889
"proline",-0.201187719312668,0.12978329295447,0.12109784873619,0.916863571888329
"glutathione__gsh_",0.108158643287779,0.126993841470979,0.394389414129079,0.404074750543773
"aspartic_acid__aspartate_",-0.0645593946645849,0.127034819006839,0.611311436849373,0.213737479044
"acetyl_neuraminic_acid",0.156639084368508,0.132270873111044,0.236322184331477,0.62649550781952
"acetyl_lysine__epsilon_",-0.163365041005456,0.130806997306894,0.211701142470332,0.674276798252566
"threonine",-0.179623320138529,0.128401159031114,0.161836108397521,0.790924573402123
"X_3_aminoisobutyric_acid_baiba",-0.149604114101846,0.128734321967223,0.245188668376616,0.610499605015063
"alanine",-0.118314619219112,0.129249130648609,0.359981820405167,0.44371943116904
"sarcosine",-0.194632431509541,0.129243893333241,0.132084796224652,0.879147169484196
"trimethyamine_n_oxide__tmao_",0.00446611129238371,0.131356547619146,0.972877219462886,0.0119419657690395
"creatinine",0.0763165467892627,0.126673796957563,0.546864561107811,0.262120219638721
"acetyl_alanine",-0.056536696177527,0.139387284383075,0.685030130337866,0.164290326096342
"creatine",-0.0749898540336602,0.140337585039768,0.593097110828095,0.226874191553365
"X_5_aminolevulinic_acid",-0.0035029711360736,0.137489345099682,0.979673594134027,0.00891859765329902
