"metabolite","apoe4","estimate","std_err","lower_ci","upper_ci"
"lactic_acid",0,0.130256450958761,0.210944095817738,-0.283193976844006,0.543706878761527
"lactic_acid",1,0.236662798085325,0.322654491130842,-0.395740004531125,0.869065600701776
"maleic_acid",0,0.357420272757956,0.216603957243813,-0.0671234834399168,0.781964028955829
"maleic_acid",1,-0.149978982570924,0.333557058573969,-0.803750817375903,0.503792852234055
"malic_acid",0,0.0745051422308562,0.198409472938036,-0.314377424727695,0.463387709189407
"malic_acid",1,0.397240761273823,0.344973621312074,-0.278907536497843,1.07338905904549
"malonic_acid",0,-0.0397939288470268,0.206722191332777,-0.44496942385927,0.365381566165216
"malonic_acid",1,-0.0621989980696756,0.345055836080997,-0.73850843678843,0.614110440649079
"orotic_acid",0,0.0197197594833376,0.203359047644636,-0.37886397390015,0.418303492866825
"orotic_acid",1,-0.0625818226820079,0.331507328016892,-0.712336185595117,0.587172540231101
"oxalic_acid",0,0.092766450786736,0.210194907668381,-0.319215568243291,0.504748469816763
"oxalic_acid",1,0.412455598238986,0.332191699986812,-0.238640133735167,1.06355133021314
"oxaloacetic_acid",0,0.0518489601085094,0.198722887200488,-0.337647898804447,0.441345819021466
"oxaloacetic_acid",1,0.354921068776282,0.37393006828912,-0.377981865070393,1.08782400262296
"pantothenic_acid",0,0.265972621384298,0.198051045169276,-0.122207427147483,0.654152669916079
"pantothenic_acid",1,-0.288318968994275,0.359618695431324,-0.993171612039669,0.416533674051119
"phosphocreatine__pcr_",0,-0.231280347405071,0.206205974602808,-0.635444057626574,0.172883362816432
"phosphocreatine__pcr_",1,-0.204364595783964,0.334083313986934,-0.859167891198354,0.450438699630426
"pseudouridine",0,-0.175359216079989,0.193383143208767,-0.554390176769172,0.203671744609195
"pseudouridine",1,-0.19096074169759,0.365432281577921,-0.907208013590315,0.525286530195134
"pyroglutamic_acid",0,-0.105867669428633,0.203162241806281,-0.504065663368943,0.292330324511677
"pyroglutamic_acid",1,0.206001295488918,0.343621868213723,-0.467497566209979,0.879500157187816
"pyruvic_acid",0,0.259463974797837,0.214476872207057,-0.160910694727995,0.679838644323669
"pyruvic_acid",1,0.390636337223026,0.325987860205633,-0.248299868780015,1.02957254322607
"salicylic_acid",0,0.117236938970836,0.201750092018899,-0.278193241386206,0.512667119327878
