"metabolite","estimate","std_err","wald_p","log_wald_p","joint_p","log_joint_p"
"pe363_pe181182_40",0.550676898855734,0.442597025772274,0.213427892998867,0.670748823037699,0.0612093485598888,1.21318224259444
"pc320_pc160160_21",0.348746859584997,0.408597478588409,0.393369998028022,0.405198766398749,0.528900081557972,0.276626366011504
"pc352_pc170182_23",-0.100225019838754,0.406645173083737,0.805319977909699,0.0940315270489822,0.542042276326181,0.265966839551738
"pi365_pi160205_58",0.185736615364529,0.411705770213093,0.651889220410423,0.185826200360299,0.83321221709978,0.0792443707692745
"pg4210_pg204226_41",-0.181308931780091,0.410044145515859,0.658366701527668,0.18153214272363,0.549110619728321,0.260340157010328
"ps386_ps160226_51",-0.373914637471364,0.408742816694114,0.360300862762891,0.443334697930959,0.646841107120272,0.189202388227266
"pc341_pc160181_26",-0.00907241098987764,0.410264374968891,0.982357359854374,0.00773049675446593,0.969895163570228,0.0132752062941026
"pc406_pc180226_27",-0.286571118297773,0.404485589231985,0.478645435223019,0.319986078538977,0.181543241219615,0.741019915055496
"pc372_pc182190_36",0.153477895818096,0.393918941306376,0.696819066678867,0.156879974475521,0.897041032846738,0.0471876908117207
"pe341_pe160181_42",0.499443776049076,0.441338331125778,0.257778509605323,0.588753291594149,0.29059251196492,0.536715580864613
"pi364_pi160204_63",-0.441368816272956,0.400381538660926,0.270300610147257,0.568152973970946,0.07861469503783,1.10449626595386
"pc384_pc180204_28",-0.25830770107353,0.42785237244309,0.546022561896562,0.262789411682194,0.280382372958377,0.552249293014726
"pg408_pg182226_42",0.446751521777564,0.43224421508395,0.30134061873276,0.520942324342126,0.17512521340862,0.756651322472025
"pe406_pe180226_43",-0.214861987982854,0.420215490329385,0.609131328743514,0.215289063360935,0.806712486564269,0.0932812208505261
"pc362_pc180182_29",0.331501122679065,0.414841726569272,0.424230893681066,0.372397708128107,0.725713488562946,0.139234804775678
"pi343_pi161182_60",0.498571442002854,0.408965948369455,0.222805261523851,0.652074557556684,0.474873358481288,0.323422194682289
"pg363_pg181182_48",-0.581726453438795,0.409629697257825,0.155570526089821,0.808072679640881,0.28253418557733,0.548928996660943
"pc405_pc180225_30",-0.240164693915284,0.419500756623807,0.566982461249103,0.246430375146852,0.0805691531491364,1.09383120113924
"pi342_pi160182_62",0.244693490934067,0.402339289416119,0.543070105589455,0.265144103182092,0.486748387465058,0.312695478567432
"pe405_pe180225_46",0.103230987149209,0.426844501233843,0.808898854998029,0.0921057793301502,0.954791768426674,0.0200913338444654
"pe384_pe180204_45",0.00486661797919726,0.424885519492418,0.99086126905074,0.00398714703173512,0.993607718150845,0.00278504363961272
"pc340_pc160180_32",-0.283672173072365,0.386852728952382,0.463386403441673,0.334056713310143,0.232416287319413,0.633733440631571
"ps386_ps180226_55",-0.0407518800170778,0.410253524388051,0.920873555193792,0.0357999985236276,0.954232270854723,0.0203459002722252
"pc374_pc170204_22",-0.333286553400891,0.41564231992762,0.422634499517007,0.374035054519103,0.100683866703452,0.997040113984563
"pc384_pc180224_35",-0.204439990196654,0.421215127802773,0.627422658427059,0.202439801462067,0.261716599677557,0.582168730857501
"pc361_pc180181_34",-0.229671589249517,0.395573214904134,0.561507037707804,0.250644796092621,0.834251567835941,0.078702968488743
"dg386_dg18320389",-0.25188740643487,0.413242154482978,0.542166914818543,0.265866988323494,0.49937777340438,0.30157079138524
"dg386_dg18220488",-0.335583127196433,0.432160582004297,0.43743956916165,0.359081934852785,0.69053431166313,0.160814737077034
"pe361_pe180181_47",0.0990454030090159,0.401932984246612,0.805355051630602,0.0940126128382683,0.526879125205485,0.278289007704795
"smd181220_",-0.213649919436313,0.412479419849136,0.604482661056242,0.218616151900965,0.462006522999898,0.335351892662787
"smd181241_",-0.422611242999443,0.391764322405822,0.280704334163719,0.551750881669605,0.0927921785243947,1.03248862902738
"dg385_dg18220391",-0.0653127187902583,0.425175046031126,0.877914321470517,0.0565478662444918,0.939379106898006,0.0271591033605746
"dg342_dg16018290",0.0473400209482455,0.409847149000476,0.90804364698615,0.0418932757193795,0.550035737090584,0.259609092474792
"pc394_pc190204_33",-0.192716426264815,0.441815319390069,0.662697237229204,0.178684839969658,0.0856116091197466,1.06746734005658
"dg363_dg18118292",0.243788584954314,0.408299588750464,0.550452226282361,0.259280367450227,0.652734328361903,0.18526354644895
